Size 264,2
0.000000000000000000e+00,-1.214775772163044728e-06
0.000000000000000000e+00,-9.498192098360126956e-06
1.039169652147872089e-07,-9.520935055674057361e-06
0.000000000000000000e+00,-9.271670645229603339e-06
0.000000000000000000e+00,-8.975320168288150190e-06
1.752783170365744870e-07,-8.796519657704239309e-06
4.703521238308097234e-07,-7.216484937105550635e-06
0.000000000000000000e+00,-4.621954800742298494e-06
0.000000000000000000e+00,-2.440030185128444554e-06
-1.293958502631078238e-07,0.000000000000000000e+00
0.000000000000000000e+00,-9.481605412335578922e-06
0.000000000000000000e+00,-9.453366019328014849e-06
0.000000000000000000e+00,-9.411838588665263108e-06
0.000000000000000000e+00,-9.356755276844390951e-06
0.000000000000000000e+00,-9.287857654727452609e-06
0.000000000000000000e+00,-9.205092918317606126e-06
0.000000000000000000e+00,-9.107791610615372104e-06
0.000000000000000000e+00,-8.994064338790302933e-06
0.000000000000000000e+00,-8.861924561061162834e-06
0.000000000000000000e+00,-8.710278636725300193e-06
0.000000000000000000e+00,-8.532170048902753320e-06
0.000000000000000000e+00,-8.326322540236392745e-06
0.000000000000000000e+00,-8.092034810667516647e-06
0.000000000000000000e+00,-7.829139363047802190e-06
0.000000000000000000e+00,-7.541996650219143816e-06
0.000000000000000000e+00,-7.227647633264748983e-06
0.000000000000000000e+00,-6.877634782224696857e-06
0.000000000000000000e+00,-6.478410333669658945e-06
0.000000000000000000e+00,-6.029724780319001660e-06
0.000000000000000000e+00,-5.549926038262656249e-06
0.000000000000000000e+00,-5.061734858253379096e-06
0.000000000000000000e+00,-4.593192660478484225e-06
0.000000000000000000e+00,-4.150539967716285088e-06
0.000000000000000000e+00,-3.717883437815766808e-06
0.000000000000000000e+00,-3.268292826935081737e-06
0.000000000000000000e+00,-2.783524413992871745e-06
0.000000000000000000e+00,-2.253087137349566161e-06
0.000000000000000000e+00,-1.683773699847854218e-06
0.000000000000000000e+00,-1.173546445146942738e-06
1.024425150422414674e-07,-9.529928685072473613e-06
1.000048690460293609e-07,-9.533027326413184637e-06
9.338333913280606619e-08,-9.529144082170314171e-06
8.196562327369318317e-08,-9.521906731751348939e-06
6.549650510934227729e-08,-9.513595355144686827e-06
4.584189237840813086e-08,-9.505715926307931906e-06
2.370335704125902635e-08,-9.500263283517788933e-06
1.403032888235985316e-07,-9.330560002929625052e-06
1.780480135152108091e-07,-9.371478306783561222e-06
