Size 1065,2
0.000000000000000000e+00,-3.036755905732226324e-07
7.901131149233234406e-12,0.000000000000000000e+00
2.721262026561823184e-07,-1.790049659656635662e-06
-1.885031123957635581e-07,-1.781526739101113415e-06
-1.565371780133925748e-07,-7.552945350799077865e-07
2.372977481061668027e-08,-7.147480107285062625e-09
2.030120609965083594e-08,-1.283750879589816260e-09
2.058869870933633282e-08,0.000000000000000000e+00
0.000000000000000000e+00,-2.865505722321102072e-07
0.000000000000000000e+00,-2.729245533539356653e-07
0.000000000000000000e+00,-2.635969039441114397e-07
0.000000000000000000e+00,-2.581790970217963876e-07
0.000000000000000000e+00,-2.559315514966299795e-07
0.000000000000000000e+00,-2.559122656945053196e-07
0.000000000000000000e+00,-2.568030075370640185e-07
0.000000000000000000e+00,-2.574815621415872234e-07
0.000000000000000000e+00,-2.567326374815163468e-07
0.000000000000000000e+00,-2.536311124951936581e-07
0.000000000000000000e+00,-2.474450146874077630e-07
0.000000000000000000e+00,-2.379546606385548453e-07
0.000000000000000000e+00,-2.257322915864845235e-07
0.000000000000000000e+00,-2.110695484504960330e-07
0.000000000000000000e+00,-1.948410770684324061e-07
0.000000000000000000e+00,-1.773258030757868792e-07
0.000000000000000000e+00,-1.591307421351304627e-07
0.000000000000000000e+00,-1.405877551360248350e-07
0.000000000000000000e+00,-1.220260932052304750e-07
0.000000000000000000e+00,-1.036145168434143262e-07
0.000000000000000000e+00,-8.548000865921347389e-08
0.000000000000000000e+00,-6.775900657764806801e-08
0.000000000000000000e+00,-5.042032624224724949e-08
0.000000000000000000e+00,-3.342752414843278355e-08
0.000000000000000000e+00,-1.663876989934775691e-08
2.733948437079242832e-07,-1.753887064372354130e-06
2.748317537025035430e-07,-1.716746922529958202e-06
2.764301803078672128e-07,-1.678565190879624496e-06
2.781844761767449165e-07,-1.639179841658843770e-06
2.799936384959676182e-07,-1.598590782811798971e-06
2.818783940191659513e-07,-1.556689713076315673e-06
2.837659498112188341e-07,-1.513450354740577956e-06
2.855996225469967994e-07,-1.468848105352092255e-06
2.873522573485986035e-07,-1.422848510943331654e-06
2.889553796199309012e-07,-1.375416710060765979e-06
2.903393642272611238e-07,-1.326553511333381535e-06
2.914207741114050556e-07,-1.276272988719737890e-06
2.921165107983741243e-07,-1.224591551053018807e-06
2.923231682603869976e-07,-1.171514399018658186e-06
2.918899607193215172e-07,-1.117187657231351046e-06
2.907073228594968390e-07,-1.061733242928761277e-06
2.885678062921149072e-07,-1.005260717603115460e-06
2.852813476029842661e-07,-9.480592725770294825e-07
2.806512768339277444e-07,-8.904890961723384135e-07
2.744909728206008047e-07,-8.329566241144562779e-07
2.666337575116137458e-07,-7.758254349057601633e-07
2.573390070274987638e-07,-7.200613637372229853e-07
2.459084516084716786e-07,-6.657608494223599658e-07
2.325552655028637295e-07,-6.139184563559373181e-07
2.174916984478131002e-07,-5.651620913175723731e-07
2.009549325407625955e-07,-5.199909539991957481e-07
1.832899474158628842e-07,-4.788286045385606724e-07
1.644109388334431663e-07,-4.417869044087770215e-07
1.444339080473237757e-07,-4.090854827918442921e-07
1.243538817701312973e-07,-3.814662112434749691e-07
1.038713097423530820e-07,-3.581863355073294834e-07
8.379177620109813681e-08,-3.386772787883505428e-07
