Size 735,2
1.642382033311886088e-23,0.000000000000000000e+00
1.328571428571431068e-06,0.000000000000000000e+00
1.328571428571421538e-06,-8.571428571428543815e-06
0.000000000000000000e+00,-8.571428571428503157e-06
7.815125995714292507e-08,0.000000000000000000e+00
1.563025225714283910e-07,0.000000000000000000e+00
2.344537838571435526e-07,0.000000000000000000e+00
3.126050451428576819e-07,0.000000000000000000e+00
3.907563064285726053e-07,0.000000000000000000e+00
4.689075677142868934e-07,0.000000000000000000e+00
5.470588290000010227e-07,0.000000000000000000e+00
6.252100902857166344e-07,0.000000000000000000e+00
7.033613382857176096e-07,0.000000000000000000e+00
7.815125995714307859e-07,0.000000000000000000e+00
8.596638608571455505e-07,0.000000000000000000e+00
9.378151221428614798e-07,0.000000000000000000e+00
1.015966383428576244e-06,0.000000000000000000e+00
1.094117644714289844e-06,0.000000000000000000e+00
1.172268906000004291e-06,0.000000000000000000e+00
1.250420167285715350e-06,0.000000000000000000e+00
1.328571428571430432e-06,-2.521008385714262768e-07
1.328571428571428738e-06,-5.042016857142828199e-07
1.328571428571428526e-06,-7.563025285714234887e-07
1.328571428571428103e-06,-1.008403371428565004e-06
1.328571428571425350e-06,-1.260504214285705567e-06
1.328571428571423444e-06,-1.512605057142847401e-06
1.328571428571426197e-06,-1.764705899999990293e-06
1.328571428571421750e-06,-2.016806742857136785e-06
1.328571428571423021e-06,-2.268907542857133428e-06
1.328571428571421750e-06,-2.521008385714274414e-06
1.328571428571419844e-06,-2.773109228571420483e-06
1.328571428571416880e-06,-3.025210071428565705e-06
1.328571428571421962e-06,-3.277310914285703303e-06
1.328571428571420056e-06,-3.529411757142846830e-06
1.328571428571419209e-06,-3.781512599999992476e-06
1.328571428571422174e-06,-4.033613442857128803e-06
1.328571428571423021e-06,-4.285714285714269366e-06
1.328571428571419844e-06,-4.537814999999992568e-06
1.328571428571420056e-06,-4.789916142857115161e-06
1.328571428571422809e-06,-5.042016857142847681e-06
1.328571428571421327e-06,-5.294117571428552248e-06
